timestamp,open,high,low,close,volume
2019-01-01 17:35:00,1.561690,1.561690,1.561650,1.561680,0
2019-01-01 17:36:00,1.561680,1.561680,1.561650,1.561670,0
2019-01-01 17:37:00,1.561660,1.561660,1.561650,1.561660,0
2019-01-01 17:38:00,1.561660,1.561690,1.561590,1.561680,0
2019-01-01 17:39:00,1.561680,1.561690,1.561650,1.561690,0
2019-01-01 17:40:00,1.561570,1.561710,1.561550,1.561640,0
2019-01-01 17:41:00,1.561640,1.562610,1.561640,1.562600,0
2019-01-01 17:42:00,1.562600,1.562700,1.562420,1.562660,0
2019-01-01 17:43:00,1.562660,1.562760,1.562470,1.562720,0
2019-01-01 17:44:00,1.562720,1.562730,1.562630,1.562690,0
2019-01-01 17:45:00,1.562690,1.562740,1.562610,1.562730,0
2019-01-01 17:46:00,1.562730,1.562750,1.562570,1.562740,0
2019-01-01 17:47:00,1.562740,1.562760,1.562680,1.562740,0
2019-01-01 17:48:00,1.562760,1.562760,1.562510,1.562510,0
2019-01-01 17:49:00,1.562500,1.562730,1.562420,1.562620,0
2019-01-01 17:50:00,1.562620,1.562740,1.562430,1.562450,0
2019-01-01 17:51:00,1.562450,1.562700,1.562430,1.562680,0
2019-01-01 17:52:00,1.562670,1.562680,1.562390,1.562390,0
2019-01-01 17:53:00,1.562390,1.562480,1.561170,1.561680,0
2019-01-01 17:54:00,1.561730,1.561960,1.561730,1.561750,0
2019-01-01 17:55:00,1.561750,1.561750,1.561570,1.561750,0
2019-01-01 17:56:00,1.561750,1.561750,1.561740,1.561750,0
2019-01-01 17:57:00,1.561750,1.561750,1.561740,1.561750,0
2019-01-01 17:58:00,1.561750,1.562140,1.561660,1.562080,0
2019-01-01 17:59:00,1.562080,1.562090,1.561680,1.561860,0
2019-01-01 18:00:00,1.561930,1.562610,1.561610,1.562190,0
2019-01-01 18:01:00,1.562190,1.563240,1.561950,1.563240,0
2019-01-01 18:02:00,1.563240,1.563400,1.563110,1.563210,0
2019-01-01 18:03:00,1.563210,1.563210,1.563010,1.563040,0
2019-01-01 18:04:00,1.563070,1.563130,1.563020,1.563030,0
2019-01-01 18:05:00,1.563030,1.563060,1.561880,1.562040,0
2019-01-01 18:06:00,1.562040,1.562180,1.562020,1.562140,0
2019-01-01 18:07:00,1.562150,1.562210,1.562130,1.562200,0
2019-01-01 18:08:00,1.562200,1.562300,1.562200,1.562210,0
2019-01-01 18:09:00,1.562210,1.562210,1.562050,1.562070,0
2019-01-01 18:10:00,1.562150,1.562210,1.562070,1.562130,0
2019-01-01 18:11:00,1.562120,1.562210,1.562100,1.562210,0
2019-01-01 18:12:00,1.562190,1.562210,1.562030,1.562090,0
2019-01-01 18:13:00,1.562080,1.562120,1.562030,1.562100,0
2019-01-01 18:14:00,1.562110,1.562140,1.562070,1.562110,0
2019-01-01 18:15:00,1.562120,1.562140,1.562000,1.562000,0
2019-01-01 18:16:00,1.562000,1.562060,1.561960,1.562040,0
2019-01-01 18:17:00,1.562030,1.562200,1.561960,1.562050,0
2019-01-01 18:18:00,1.562060,1.562120,1.562040,1.562080,0
2019-01-01 18:19:00,1.562100,1.562240,1.562040,1.562140,0
2019-01-01 18:20:00,1.562150,1.562180,1.562080,1.562170,0
2019-01-01 18:21:00,1.562150,1.562220,1.562100,1.562190,0
2019-01-01 18:22:00,1.562190,1.562260,1.562040,1.562070,0
2019-01-01 18:23:00,1.562100,1.562180,1.562070,1.562120,0
2019-01-01 18:24:00,1.562140,1.562240,1.562120,1.562200,0
2019-01-01 18:25:00,1.562210,1.562310,1.562160,1.562230,0
2019-01-01 18:26:00,1.562240,1.562250,1.562130,1.562130,0
2019-01-01 18:27:00,1.562110,1.562170,1.562110,1.562160,0
2019-01-01 18:28:00,1.562190,1.562280,1.562160,1.562170,0
2019-01-01 18:29:00,1.562170,1.562260,1.562110,1.562120,0
2019-01-01 18:30:00,1.562120,1.562200,1.562120,1.562170,0
2019-01-01 18:31:00,1.562180,1.562260,1.562160,1.562260,0
2019-01-01 18:32:00,1.562220,1.562220,1.562190,1.562190,0
2019-01-01 18:33:00,1.562190,1.562200,1.562080,1.562080,0
2019-01-01 18:34:00,1.562090,1.562090,1.561970,1.562000,0
2019-01-01 18:35:00,1.561990,1.562090,1.561960,1.562060,0
2019-01-01 18:36:00,1.562050,1.562150,1.562030,1.562150,0
2019-01-01 18:37:00,1.562150,1.562230,1.562100,1.562160,0
2019-01-01 18:38:00,1.562160,1.562210,1.562130,1.562200,0
2019-01-01 18:39:00,1.562200,1.562270,1.562160,1.562270,0
2019-01-01 18:40:00,1.562280,1.562280,1.562250,1.562260,0
2019-01-01 18:41:00,1.562250,1.562260,1.562090,1.562090,0
2019-01-01 18:42:00,1.562080,1.562080,1.562050,1.562060,0
2019-01-01 18:43:00,1.562050,1.562050,1.561990,1.561990,0
2019-01-01 18:44:00,1.561990,1.562020,1.561980,1.562020,0
2019-01-01 18:45:00,1.562020,1.562020,1.561880,1.561880,0
2019-01-01 18:46:00,1.561890,1.561930,1.561850,1.561860,0
2019-01-01 18:47:00,1.561880,1.561880,1.561780,1.561780,0
2019-01-01 18:48:00,1.561780,1.561800,1.561740,1.561770,0
2019-01-01 18:49:00,1.561810,1.561880,1.561710,1.561760,0
2019-01-01 18:50:00,1.561760,1.561760,1.561600,1.561600,0
2019-01-01 18:51:00,1.561600,1.561600,1.561560,1.561590,0
2019-01-01 18:52:00,1.561590,1.561670,1.561590,1.561650,0
2019-01-01 18:53:00,1.561650,1.561660,1.561640,1.561650,0
2019-01-01 18:54:00,1.561650,1.561650,1.561570,1.561590,0
2019-01-01 18:55:00,1.561600,1.561660,1.561530,1.561580,0
2019-01-01 18:56:00,1.561580,1.561640,1.561580,1.561580,0
2019-01-01 18:57:00,1.561580,1.561580,1.561550,1.561560,0
2019-01-01 18:58:00,1.561560,1.561620,1.561550,1.561560,0
2019-01-01 18:59:00,1.561550,1.561600,1.561550,1.561590,0
2019-01-01 19:00:00,1.561590,1.561630,1.561530,1.561540,0
2019-01-01 19:01:00,1.561540,1.561570,1.561490,1.561500,0
2019-01-01 19:02:00,1.561500,1.561530,1.561330,1.561330,0
2019-01-01 19:03:00,1.561340,1.561350,1.561250,1.561250,0
2019-01-01 19:04:00,1.561250,1.561320,1.561250,1.561270,0
2019-01-01 19:05:00,1.561270,1.561700,1.561180,1.561580,0
2019-01-01 19:06:00,1.561570,1.562180,1.561570,1.562010,0
2019-01-01 19:07:00,1.562010,1.562030,1.561990,1.562000,0
2019-01-01 19:08:00,1.562000,1.562050,1.561980,1.562010,0
2019-01-01 19:09:00,1.562060,1.562120,1.561970,1.561990,0
2019-01-01 19:10:00,1.562000,1.562000,1.561870,1.561900,0
2019-01-01 19:11:00,1.561890,1.562260,1.561870,1.562240,0
2019-01-01 19:12:00,1.562250,1.562330,1.562240,1.562310,0
2019-01-01 19:13:00,1.562290,1.562370,1.562270,1.562360,0
2019-01-01 19:14:00,1.562360,1.562560,1.562360,1.562560,0
2019-01-01 19:15:00,1.562540,1.562610,1.562440,1.562460,0
2019-01-01 19:16:00,1.562460,1.562490,1.562380,1.562390,0
2019-01-01 19:17:00,1.562410,1.562580,1.562380,1.562560,0
2019-01-01 19:18:00,1.562540,1.562540,1.562330,1.562370,0
2019-01-01 19:19:00,1.562360,1.562360,1.562290,1.562360,0
2019-01-01 19:20:00,1.562370,1.562430,1.562200,1.562220,0
2019-01-01 19:21:00,1.562200,1.562220,1.562120,1.562190,0
2019-01-01 19:22:00,1.562200,1.562220,1.562080,1.562090,0
2019-01-01 19:23:00,1.562080,1.562180,1.562060,1.562180,0
2019-01-01 19:24:00,1.562170,1.562180,1.562150,1.562150,0
2019-01-01 19:25:00,1.562140,1.562170,1.562010,1.562010,0
2019-01-01 19:26:00,1.562000,1.562040,1.561950,1.561950,0
2019-01-01 19:27:00,1.561940,1.561970,1.561670,1.561690,0
2019-01-01 19:28:00,1.561690,1.561780,1.561690,1.561710,0
2019-01-01 19:29:00,1.561710,1.561710,1.561450,1.561530,0
2019-01-01 19:30:00,1.561520,1.561620,1.561460,1.561590,0
2019-01-01 19:31:00,1.561600,1.561600,1.561460,1.561480,0
2019-01-01 19:32:00,1.561470,1.561490,1.561370,1.561400,0
2019-01-01 19:33:00,1.561400,1.561400,1.561260,1.561260,0
2019-01-01 19:34:00,1.561260,1.561300,1.561220,1.561300,0
2019-01-01 19:35:00,1.561320,1.561370,1.561190,1.561200,0
2019-01-01 19:36:00,1.561190,1.561190,1.560920,1.560950,0
2019-01-01 19:37:00,1.560940,1.561060,1.560900,1.560940,0
2019-01-01 19:38:00,1.560940,1.561070,1.560900,1.561060,0
2019-01-01 19:39:00,1.561070,1.561070,1.560990,1.560990,0
2019-01-01 19:40:00,1.560980,1.560980,1.560910,1.560950,0
2019-01-01 19:41:00,1.560960,1.560990,1.560940,1.560990,0
2019-01-01 19:42:00,1.560970,1.561010,1.560830,1.560840,0
2019-01-01 19:43:00,1.560830,1.561020,1.560830,1.560890,0
2019-01-01 19:44:00,1.560890,1.560960,1.560860,1.560950,0
2019-01-01 19:45:00,1.560950,1.561090,1.560930,1.561090,0
2019-01-01 19:46:00,1.561060,1.561100,1.560970,1.560970,0
2019-01-01 19:47:00,1.560970,1.561100,1.560920,1.561090,0
2019-01-01 19:48:00,1.561080,1.561080,1.560890,1.560930,0
2019-01-01 19:49:00,1.560930,1.561030,1.560900,1.561020,0
2019-01-01 19:50:00,1.561010,1.561030,1.560960,1.560970,0
2019-01-01 19:51:00,1.560930,1.560950,1.560900,1.560910,0
2019-01-01 19:52:00,1.560910,1.561100,1.560880,1.560990,0
2019-01-01 19:53:00,1.560980,1.560980,1.560870,1.560890,0
2019-01-01 19:54:00,1.560880,1.560920,1.560830,1.560890,0
2019-01-01 19:55:00,1.560900,1.560900,1.560710,1.560720,0
2019-01-01 19:56:00,1.560710,1.560800,1.560640,1.560790,0
2019-01-01 19:57:00,1.560790,1.560830,1.560790,1.560800,0
2019-01-01 19:58:00,1.560800,1.560810,1.560800,1.560800,0
2019-01-01 19:59:00,1.560800,1.560850,1.560800,1.560830,0
2019-01-01 20:00:00,1.560830,1.561060,1.560830,1.561030,0
2019-01-01 20:01:00,1.561020,1.561020,1.560850,1.560860,0
2019-01-01 20:02:00,1.560870,1.561070,1.560840,1.561070,0
2019-01-01 20:03:00,1.561080,1.561210,1.560860,1.560970,0
2019-01-01 20:04:00,1.560970,1.561230,1.560970,1.561190,0
2019-01-01 20:05:00,1.561190,1.561210,1.561000,1.561060,0
2019-01-01 20:06:00,1.561050,1.561110,1.560950,1.560960,0
2019-01-01 20:07:00,1.560960,1.561010,1.560880,1.561000,0
2019-01-01 20:08:00,1.560990,1.560990,1.560860,1.560870,0
2019-01-01 20:09:00,1.560870,1.560880,1.560520,1.560520,0
2019-01-01 20:10:00,1.560520,1.560520,1.560210,1.560250,0
2019-01-01 20:11:00,1.560250,1.560250,1.560030,1.560030,0
2019-01-01 20:12:00,1.560010,1.560010,1.559540,1.559630,0
2019-01-01 20:13:00,1.559630,1.559640,1.559480,1.559610,0
2019-01-01 20:14:00,1.559610,1.559760,1.559570,1.559670,0
2019-01-01 20:15:00,1.559690,1.559920,1.559690,1.559860,0
2019-01-01 20:16:00,1.559860,1.560090,1.559860,1.560030,0
2019-01-01 20:17:00,1.560030,1.560110,1.560000,1.560050,0
2019-01-01 20:18:00,1.560030,1.560030,1.559890,1.560020,0
2019-01-01 20:19:00,1.560020,1.560180,1.560020,1.560110,0
2019-01-01 20:20:00,1.560110,1.560220,1.560110,1.560200,0
2019-01-01 20:21:00,1.560200,1.560370,1.560200,1.560350,0
2019-01-01 20:22:00,1.560350,1.560360,1.560260,1.560270,0
2019-01-01 20:23:00,1.560260,1.560290,1.560190,1.560290,0
2019-01-01 20:24:00,1.560300,1.560380,1.560300,1.560370,0
2019-01-01 20:25:00,1.560350,1.560410,1.560290,1.560320,0
2019-01-01 20:26:00,1.560320,1.560360,1.560290,1.560290,0
2019-01-01 20:27:00,1.560290,1.560290,1.560150,1.560230,0
2019-01-01 20:28:00,1.560230,1.560270,1.560170,1.560270,0
2019-01-01 20:29:00,1.560270,1.560320,1.560220,1.560220,0
2019-01-01 20:30:00,1.560220,1.560350,1.560200,1.560300,0
2019-01-01 20:31:00,1.560300,1.560420,1.560300,1.560370,0
2019-01-01 20:32:00,1.560350,1.560380,1.560270,1.560280,0
2019-01-01 20:33:00,1.560290,1.560500,1.560290,1.560500,0
2019-01-01 20:34:00,1.560500,1.560530,1.560360,1.560510,0
2019-01-01 20:35:00,1.560490,1.560620,1.560490,1.560620,0
2019-01-01 20:36:00,1.560620,1.560620,1.560420,1.560430,0
2019-01-01 20:37:00,1.560430,1.560430,1.560060,1.560140,0
2019-01-01 20:38:00,1.560140,1.560160,1.560100,1.560130,0
2019-01-01 20:39:00,1.560130,1.560380,1.560130,1.560300,0
2019-01-01 20:40:00,1.560300,1.560430,1.560290,1.560290,0
2019-01-01 20:41:00,1.560280,1.560510,1.560270,1.560410,0
2019-01-01 20:42:00,1.560430,1.560470,1.560430,1.560450,0
2019-01-01 20:43:00,1.560450,1.560470,1.560400,1.560470,0
2019-01-01 20:44:00,1.560460,1.560540,1.560460,1.560540,0
2019-01-01 20:45:00,1.560550,1.560550,1.560260,1.560310,0
2019-01-01 20:46:00,1.560310,1.560410,1.560260,1.560300,0
2019-01-01 20:47:00,1.560300,1.560610,1.560290,1.560550,0
2019-01-01 20:48:00,1.560540,1.560580,1.560410,1.560430,0
2019-01-01 20:49:00,1.560430,1.560490,1.560330,1.560450,0
2019-01-01 20:50:00,1.560440,1.560500,1.560320,1.560400,0
2019-01-01 20:51:00,1.560390,1.560460,1.560280,1.560390,0
2019-01-01 20:52:00,1.560370,1.560490,1.560340,1.560400,0
2019-01-01 20:53:00,1.560400,1.560600,1.560360,1.560530,0
2019-01-01 20:54:00,1.560520,1.560590,1.560380,1.560520,0
2019-01-01 20:55:00,1.560520,1.560830,1.560510,1.560830,0
2019-01-01 20:56:00,1.560830,1.560870,1.560750,1.560830,0
2019-01-01 20:57:00,1.560830,1.560920,1.560810,1.560900,0
2019-01-01 20:58:00,1.560900,1.561090,1.560900,1.560990,0
2019-01-01 20:59:00,1.561000,1.561370,1.560980,1.561350,0
2019-01-01 21:00:00,1.561360,1.561380,1.561040,1.561350,0
2019-01-01 21:01:00,1.561350,1.561650,1.561310,1.561460,0
2019-01-01 21:02:00,1.561470,1.561490,1.561330,1.561410,0
2019-01-01 21:03:00,1.561410,1.561500,1.561310,1.561340,0
2019-01-01 21:04:00,1.561340,1.561750,1.561340,1.561750,0
2019-01-01 21:05:00,1.561760,1.561770,1.561630,1.561650,0
2019-01-01 21:06:00,1.561640,1.561760,1.561610,1.561690,0
2019-01-01 21:07:00,1.561670,1.561740,1.561640,1.561680,0
2019-01-01 21:08:00,1.561670,1.561710,1.561560,1.561590,0
2019-01-01 21:09:00,1.561580,1.561680,1.561540,1.561540,0
2019-01-01 21:10:00,1.561520,1.561670,1.561520,1.561630,0
2019-01-01 21:11:00,1.561630,1.561740,1.561570,1.561670,0
2019-01-01 21:12:00,1.561650,1.561710,1.561510,1.561550,0
2019-01-01 21:13:00,1.561560,1.561890,1.561520,1.561870,0
2019-01-01 21:14:00,1.561860,1.561970,1.561820,1.561950,0
2019-01-01 21:15:00,1.561930,1.561950,1.561850,1.561880,0
2019-01-01 21:16:00,1.561880,1.561880,1.561720,1.561800,0
2019-01-01 21:17:00,1.561820,1.561910,1.561780,1.561780,0
2019-01-01 21:18:00,1.561780,1.561890,1.561610,1.561800,0
2019-01-01 21:19:00,1.561800,1.561840,1.561640,1.561720,0
2019-01-01 21:20:00,1.561710,1.562220,1.561700,1.562140,0
2019-01-01 21:21:00,1.562130,1.562210,1.561770,1.561780,0
2019-01-01 21:22:00,1.561800,1.561840,1.561600,1.561710,0
2019-01-01 21:23:00,1.561710,1.561850,1.561700,1.561770,0
2019-01-01 21:24:00,1.561760,1.561810,1.561700,1.561770,0
2019-01-01 21:25:00,1.561790,1.561900,1.561680,1.561820,0
2019-01-01 21:26:00,1.561820,1.562220,1.561810,1.562070,0
2019-01-01 21:27:00,1.562070,1.562220,1.562000,1.562050,0
2019-01-01 21:28:00,1.562050,1.562140,1.561960,1.561970,0
2019-01-01 21:29:00,1.561980,1.561990,1.561860,1.561920,0
2019-01-01 21:30:00,1.561930,1.562160,1.561930,1.562120,0
2019-01-01 21:31:00,1.562110,1.562360,1.562110,1.562350,0
2019-01-01 21:32:00,1.562360,1.562420,1.562140,1.562150,0
2019-01-01 21:33:00,1.562150,1.562240,1.562110,1.562110,0
2019-01-01 21:34:00,1.562110,1.562170,1.561920,1.561960,0
2019-01-01 21:35:00,1.561960,1.562050,1.561880,1.561890,0
2019-01-01 21:36:00,1.561900,1.562000,1.561710,1.561900,0
2019-01-01 21:37:00,1.561890,1.562070,1.561850,1.561910,0
2019-01-01 21:38:00,1.561890,1.562320,1.561890,1.562260,0
2019-01-01 21:39:00,1.562260,1.562440,1.562220,1.562420,0
2019-01-01 21:40:00,1.562420,1.562430,1.562070,1.562130,0
2019-01-01 21:41:00,1.562140,1.562290,1.561980,1.562070,0
2019-01-01 21:42:00,1.562070,1.562180,1.562050,1.562170,0
2019-01-01 21:43:00,1.562160,1.562330,1.562150,1.562280,0
2019-01-01 21:44:00,1.562280,1.562320,1.562170,1.562280,0
2019-01-01 21:45:00,1.562250,1.562250,1.562020,1.562160,0
2019-01-01 21:46:00,1.562160,1.562280,1.562150,1.562150,0
2019-01-01 21:47:00,1.562140,1.562270,1.562120,1.562260,0
2019-01-01 21:48:00,1.562260,1.562260,1.562090,1.562180,0
2019-01-01 21:49:00,1.562200,1.562240,1.562170,1.562230,0
2019-01-01 21:50:00,1.562230,1.562290,1.562190,1.562240,0
2019-01-01 21:51:00,1.562240,1.562280,1.562190,1.562210,0
2019-01-01 21:52:00,1.562200,1.562240,1.562120,1.562220,0
2019-01-01 21:53:00,1.562220,1.562250,1.562140,1.562140,0
2019-01-01 21:54:00,1.562140,1.562280,1.562120,1.562270,0
2019-01-01 21:55:00,1.562260,1.562350,1.562250,1.562340,0
2019-01-01 21:56:00,1.562350,1.562350,1.562230,1.562240,0
2019-01-01 21:57:00,1.562230,1.562370,1.562220,1.562290,0
2019-01-01 21:58:00,1.562280,1.562440,1.562220,1.562360,0
2019-01-01 21:59:00,1.562360,1.562440,1.562320,1.562320,0
2019-01-01 22:00:00,1.562330,1.562410,1.562330,1.562370,0
2019-01-01 22:01:00,1.562380,1.562460,1.562340,1.562440,0
2019-01-01 22:02:00,1.562440,1.562530,1.562440,1.562520,0
2019-01-01 22:03:00,1.562520,1.562520,1.562450,1.562480,0
2019-01-01 22:04:00,1.562480,1.562590,1.562400,1.562470,0
2019-01-01 22:05:00,1.562470,1.562620,1.562470,1.562510,0
2019-01-01 22:06:00,1.562510,1.562550,1.562440,1.562500,0
2019-01-01 22:07:00,1.562490,1.562530,1.562370,1.562380,0
2019-01-01 22:08:00,1.562380,1.562380,1.562170,1.562250,0
2019-01-01 22:09:00,1.562250,1.562360,1.562250,1.562350,0
2019-01-01 22:10:00,1.562340,1.562370,1.562270,1.562270,0
2019-01-01 22:11:00,1.562280,1.562440,1.562280,1.562440,0
2019-01-01 22:12:00,1.562440,1.562450,1.562350,1.562390,0
2019-01-01 22:13:00,1.562380,1.562390,1.562320,1.562350,0
2019-01-01 22:14:00,1.562350,1.562390,1.562210,1.562240,0
2019-01-01 22:15:00,1.562240,1.562410,1.562190,1.562380,0
2019-01-01 22:16:00,1.562380,1.562540,1.562380,1.562520,0
2019-01-01 22:17:00,1.562520,1.562540,1.562510,1.562540,0
2019-01-01 22:18:00,1.562530,1.562590,1.562510,1.562590,0
2019-01-01 22:19:00,1.562590,1.562710,1.562500,1.562650,0
2019-01-01 22:20:00,1.562650,1.562650,1.562530,1.562530,0
2019-01-01 22:21:00,1.562530,1.562640,1.562530,1.562570,0
2019-01-01 22:22:00,1.562570,1.562570,1.562390,1.562440,0
2019-01-01 22:23:00,1.562450,1.562460,1.562370,1.562450,0
2019-01-01 22:24:00,1.562450,1.562570,1.562450,1.562570,0
2019-01-01 22:25:00,1.562570,1.562620,1.562490,1.562600,0
2019-01-01 22:26:00,1.562600,1.562610,1.562470,1.562490,0
2019-01-01 22:27:00,1.562470,1.562490,1.562370,1.562370,0
2019-01-01 22:28:00,1.562370,1.562410,1.562170,1.562340,0
2019-01-01 22:29:00,1.562350,1.562380,1.562290,1.562370,0
2019-01-01 22:30:00,1.562370,1.562410,1.562350,1.562400,0
2019-01-01 22:31:00,1.562400,1.562420,1.562340,1.562380,0
2019-01-01 22:32:00,1.562380,1.562450,1.562370,1.562410,0
2019-01-01 22:33:00,1.562430,1.562470,1.562340,1.562360,0
2019-01-01 22:34:00,1.562350,1.562390,1.562320,1.562370,0
2019-01-01 22:35:00,1.562380,1.562430,1.562180,1.562180,0
2019-01-01 22:36:00,1.562200,1.562240,1.562050,1.562200,0
2019-01-01 22:37:00,1.562200,1.562220,1.561830,1.561960,0
2019-01-01 22:38:00,1.561960,1.561960,1.561830,1.561870,0
2019-01-01 22:39:00,1.561870,1.561890,1.561860,1.561890,0
2019-01-01 22:40:00,1.561890,1.561890,1.561820,1.561820,0
2019-01-01 22:41:00,1.561810,1.561880,1.561800,1.561870,0
2019-01-01 22:42:00,1.561880,1.562050,1.561870,1.561960,0
2019-01-01 22:43:00,1.561960,1.561960,1.561880,1.561880,0
2019-01-01 22:44:00,1.561880,1.561890,1.561860,1.561890,0
2019-01-01 22:45:00,1.561900,1.561930,1.561860,1.561860,0
2019-01-01 22:46:00,1.561840,1.562130,1.561840,1.562100,0
2019-01-01 22:47:00,1.562100,1.562230,1.562020,1.562090,0
2019-01-01 22:48:00,1.562080,1.562150,1.562060,1.562080,0
2019-01-01 22:49:00,1.562090,1.562130,1.562030,1.562120,0
2019-01-01 22:50:00,1.562130,1.562140,1.561930,1.561950,0
2019-01-01 22:51:00,1.561940,1.561970,1.561850,1.561890,0
2019-01-01 22:52:00,1.561880,1.561970,1.561810,1.561940,0
2019-01-01 22:53:00,1.561940,1.562090,1.561930,1.562070,0
2019-01-01 22:54:00,1.562060,1.562060,1.561970,1.562010,0
2019-01-01 22:55:00,1.562060,1.562090,1.561960,1.562090,0
2019-01-01 22:56:00,1.562060,1.562170,1.562060,1.562160,0
2019-01-01 22:57:00,1.562170,1.562170,1.562020,1.562020,0
2019-01-01 22:58:00,1.562020,1.562050,1.562010,1.562020,0
2019-01-01 22:59:00,1.562010,1.562060,1.562000,1.562020,0
2019-01-01 23:00:00,1.562000,1.562000,1.561830,1.561830,0
2019-01-01 23:01:00,1.561830,1.561900,1.561720,1.561760,0
2019-01-01 23:02:00,1.561770,1.562000,1.561760,1.561890,0
2019-01-01 23:03:00,1.561890,1.562500,1.561890,1.562340,0
2019-01-01 23:04:00,1.562340,1.562630,1.562340,1.562500,0
2019-01-01 23:05:00,1.562490,1.562520,1.562490,1.562510,0
2019-01-01 23:06:00,1.562500,1.562530,1.562490,1.562510,0
2019-01-01 23:07:00,1.562510,1.562520,1.562440,1.562510,0
2019-01-01 23:08:00,1.562500,1.562520,1.562450,1.562500,0
2019-01-01 23:09:00,1.562500,1.562590,1.562490,1.562500,0
2019-01-01 23:10:00,1.562500,1.562630,1.562500,1.562630,0
2019-01-01 23:11:00,1.562650,1.562680,1.562550,1.562600,0
2019-01-01 23:12:00,1.562590,1.562730,1.562550,1.562650,0
2019-01-01 23:13:00,1.562650,1.562690,1.562570,1.562570,0
2019-01-01 23:14:00,1.562590,1.562610,1.562560,1.562570,0
2019-01-01 23:15:00,1.562570,1.562580,1.562440,1.562450,0
2019-01-01 23:16:00,1.562450,1.562480,1.562310,1.562310,0
2019-01-01 23:17:00,1.562310,1.562360,1.562300,1.562340,0
2019-01-01 23:18:00,1.562310,1.562430,1.562310,1.562420,0
2019-01-01 23:19:00,1.562390,1.562430,1.562290,1.562320,0
2019-01-01 23:20:00,1.562300,1.562310,1.562190,1.562220,0
2019-01-01 23:21:00,1.562220,1.562220,1.562180,1.562200,0
2019-01-01 23:22:00,1.562200,1.562270,1.562200,1.562270,0
2019-01-01 23:23:00,1.562270,1.562280,1.562160,1.562190,0
2019-01-01 23:24:00,1.562190,1.562230,1.562160,1.562230,0
2019-01-01 23:25:00,1.562220,1.562310,1.562200,1.562230,0
2019-01-01 23:26:00,1.562230,1.562330,1.562170,1.562180,0
2019-01-01 23:27:00,1.562180,1.562250,1.562130,1.562190,0
2019-01-01 23:28:00,1.562190,1.562200,1.562060,1.562100,0
2019-01-01 23:29:00,1.562080,1.562100,1.561860,1.561880,0
2019-01-01 23:30:00,1.561880,1.561880,1.561700,1.561800,0
2019-01-01 23:31:00,1.561810,1.561960,1.561800,1.561960,0
2019-01-01 23:32:00,1.561960,1.561970,1.561890,1.561890,0
2019-01-01 23:33:00,1.561890,1.561940,1.561890,1.561900,0
2019-01-01 23:34:00,1.561910,1.561990,1.561890,1.561950,0
2019-01-01 23:35:00,1.561950,1.562160,1.561950,1.562070,0
2019-01-01 23:36:00,1.562080,1.562120,1.562020,1.562070,0
2019-01-01 23:37:00,1.562090,1.562190,1.562090,1.562150,0
2019-01-01 23:38:00,1.562180,1.562250,1.562150,1.562250,0
2019-01-01 23:39:00,1.562230,1.562230,1.562090,1.562150,0
2019-01-01 23:40:00,1.562140,1.562150,1.562050,1.562120,0
2019-01-01 23:41:00,1.562140,1.562140,1.561970,1.561980,0
2019-01-01 23:42:00,1.561980,1.562040,1.561910,1.561970,0
2019-01-01 23:43:00,1.561970,1.561970,1.561900,1.561920,0
2019-01-01 23:44:00,1.561940,1.561990,1.561910,1.561940,0
2019-01-01 23:45:00,1.561940,1.561940,1.561810,1.561820,0
